sku	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
14827	0	0	0	0	7			2	2018-11-26 09:56:52	2018-11-26 08:56:52		Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016		publish	closed	closed		marc-colin-et-fils-chassagne-montrachet-blanc-les-caillerets-1er-cru-2016	2020-07-28 09:45:02	2020-07-28 07:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/marc-colin-et-fils-chassagne-montrachet-blanc-les-caillerets-1er-cru-2016.jpg	0	attachment	image/jpeg	0
15202	0	0	0	0	6			2	2018-11-26 10:08:20	2018-11-26 09:08:20		Thierry Germain Saumur-Champigny Cuv‚e Domaine 2018		publish	closed	closed		thierry-germain-saumur-champigny-domaine-2018	2020-08-27 09:30:08	2020-08-27 07:30:08		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-domaine-2018.jpg	0	attachment	image/jpeg	0
13959	0	0	0	0	1			2	2018-11-26 10:12:27	2018-11-26 09:12:27		Thierry Germain Saumur-Champigny Terres Chaudes 2017		publish	closed	closed		thierry-germain-saumur-champigny-terres-chaudes-2017	2020-04-21 15:40:12	2020-04-21 13:40:12		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-terres-chaudes-2017.jpg	0	attachment	image/jpeg	0
13965	0	0	0	0	0			2	2018-11-26 10:13:45	2018-11-26 09:13:45		Thierry Germain Saumur-Champigny Outre Terre 2017		publish	closed	closed		thierry-germain-saumur-champigny-outre-terre-2017	2019-04-24 20:46:14	2019-04-24 18:46:14		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-outre-terre-2017.jpg	0	attachment	image/jpeg	0
13958	0	0	0	0	0			2	2018-11-26 10:16:49	2018-11-26 09:16:49		Thierry Germain Saumur-Champigny La Marginale 2017		publish	closed	closed		thierry-germain-saumur-champigny-la-marginale-2017__trashed	2020-08-27 10:19:32	2020-08-27 08:19:32		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-la-marginale-2017__trashed.jpg	0	attachment	image/jpeg	0
13957	0	0	0	0	0			2	2018-11-26 10:16:51	2018-11-26 09:16:51		Thierry Germain Saumur-Champigny Franc De Pied 2017		publish	closed	closed		thierry-germain-saumur-champigny-franc-de-pied-2017	2019-04-24 20:44:49	2019-04-24 18:44:49		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-franc-de-pied-2017.jpg	0	attachment	image/jpeg	0
13520	0	0	0	0	0			2	2018-11-26 10:21:02	2018-11-26 09:21:02		Thierry Germain Saumur Blanc Clos Roman 2016		publish	closed	closed		thierry-germain-saumur-blanc-clos-romans-2016	2019-04-25 09:30:32	2019-04-25 07:30:32		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-blanc-clos-romans-2016.jpg	0	attachment	image/jpeg	0
13969	0	0	0	0	0			2	2018-11-26 10:28:41	2018-11-26 09:28:41		Thierry Germain Saumur-Champigny Clos de l'Echelier 2017		publish	closed	closed		thierry-germain-saumur-champigny-clos-echelier-2017	2019-04-25 09:30:49	2019-04-25 07:30:49		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/thierry-germain-saumur-champigny-clos-echelier-2017.jpg	0	attachment	image/jpeg	0
19820	0	0	0	0	0			2	2018-11-26 10:54:29	2018-11-26 09:54:29		Tempier Bandol Migoua 2017		publish	closed	closed		tempier-bandol-migoua-2017	2019-11-02 12:59:44	2019-11-02 11:59:44		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/tempier-bandol-migoua-2017.jpg	0	attachment	image/jpeg	0
19821	0	0	0	0	0			2	2018-11-26 10:56:30	2018-11-26 09:56:30		Tempier Bandol Tourtine 2017		publish	closed	closed		tempier-bandol-tourtine-2017	2019-11-02 12:59:24	2019-11-02 11:59:24		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/tempier-bandol-tourtine-2017.jpg	0	attachment	image/jpeg	0
15748	0	0	0	0	3			2	2018-11-26 10:57:23	2018-11-26 09:57:23		Tempier Bandol Rouge 2017		publish	closed	closed		tempier-bandol-2017	2020-08-26 17:15:02	2020-08-26 15:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/tempier-bandol-2017.jpg	0	attachment	image/jpeg	0
19822	0	0	0	0	0			2	2018-11-26 10:59:10	2018-11-26 09:59:10		Tempier Bandol Cabassaou 2017		publish	closed	closed		tempier-bandol-cabassaou-2017	2020-01-04 13:57:04	2020-01-04 12:57:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/tempier-bandol-cabassaou-2017.jpg	0	attachment	image/jpeg	0
16192	0	0	0	0	0			2	2018-11-26 11:01:40	2018-11-26 10:01:40		Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018		publish	closed	closed		le-pas-de-lescalette-terrasses-du-larzac-le-grand-pas-2018	2020-08-14 17:45:04	2020-08-14 15:45:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/le-pas-de-lescalette-terrasses-du-larzac-le-grand-pas-2018.jpg	0	attachment	image/jpeg	0
14729	0	0	0	0	0			2	2018-11-26 11:24:02	2018-11-26 10:24:02		Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017		publish	closed	closed		domaine-huet-vouvray-le-clos-du-bourg-demi-sec-2017	2020-07-24 16:25:02	2020-07-24 14:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-huet-vouvray-le-clos-du-bourg-demi-sec-2017.jpg	0	attachment	image/jpeg	0
8463	0	0	0	0	0			2	2018-11-26 11:25:35	2018-11-26 10:25:35		Domaine Huet Vouvray Le Mont Moelleux PremiŠre Trie 2008		publish	closed	closed		domaine-huet-vouvray-le-mont-moelleux-premiere-trie-2008	2020-05-09 16:29:10	2020-05-09 14:29:10		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-huet-vouvray-le-mont-moelleux-premiere-trie-2008.jpg	0	attachment	image/jpeg	0
13982	0	0	0	0	0			2	2018-11-26 15:19:55	2018-11-26 14:19:55		Lucien Boillot Puligny-Montrachet 1er Cru Les PerriŠres 2016		publish	closed	closed		lucien-boillot-puligny-montrachet-1er-cru-les-perrieres-2016	2020-07-21 18:15:02	2020-07-21 16:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/lucien-boillot-puligny-montrachet-1er-cru-les-perrieres-2016.jpg	0	attachment	image/jpeg	0
15944	0	0	0	0	2			2	2019-01-15 14:47:12	2019-01-15 13:47:12		Domaine Weinbach Gewurztraminer Cuv‚e Th‚o 2018		publish	closed	closed		weinbach-gewurztraminer-theo-2018	2020-08-06 10:45:03	2020-08-06 08:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/weinbach-gewurztraminer-theo-2018.jpg	0	attachment	image/jpeg	0
15930	0	0	0	0	2			2	2019-01-15 14:52:59	2019-01-15 13:52:59		Domaine Weinbach Riesling Cuv‚e Colette 2018		publish	closed	closed		domaine-weinbach-riesling-colette-2018	2020-08-27 14:35:02	2020-08-27 12:35:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-weinbach-riesling-colette-2018.jpg	0	attachment	image/jpeg	0
14912	0	0	0	0	0			2	2019-01-15 15:00:13	2019-01-15 14:00:13		Domaine Weinbach Pinot Blanc 2017		publish	closed	closed		domaine-weinbach-pinot-blanc-2017	2020-08-20 09:30:07	2020-08-20 07:30:07		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-weinbach-pinot-blanc-2017.jpg	0	attachment	image/jpeg	0
15945	0	0	0	0	1			2	2019-01-15 15:05:12	2019-01-15 14:05:12		Domaine Weinbach Riesling Grand Cru Schlossberg Cuv‚e Ste Catherine 2018		publish	closed	closed		domaine-weinbach-riesling-schlossberg-catherine-2018	2020-07-28 09:45:03	2020-07-28 07:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-weinbach-riesling-schlossberg-catherine-2018.jpg	0	attachment	image/jpeg	0
14915	0	0	0	0	0			2	2019-01-15 15:30:49	2019-01-15 14:30:49		Domaine Weinbach Gewurztraminer Grand Cru Furstentum SGN 2010 1/2		publish	closed	closed		domaine-weinbach-gewurztraminer-gc-furstentum-sgn-2010	2019-01-23 09:33:57	2019-01-23 08:33:57		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-weinbach-gewurztraminer-gc-furstentum-sgn-2010.jpg	0	attachment	image/jpeg	0
14855	0	0	0	0	6			2	2019-01-15 15:52:33	2019-01-15 14:52:33		Albert Boxler Chasselas 2016		publish	closed	closed		albert-boxler-chasselas-2016	2020-08-26 15:55:03	2020-08-26 13:55:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-chasselas-2016.jpg	0	attachment	image/jpeg	0
14856	0	0	0	0	3			2	2019-01-15 16:00:35	2019-01-15 15:00:35		Albert Boxler Cr‚mant d'Alsace Brut 2014		publish	closed	closed		albert-boxler-cremant-2014	2020-08-25 14:00:03	2020-08-25 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-cremant-2014.jpg	0	attachment	image/jpeg	0
15923	0	0	0	0	0			2	2019-01-15 16:06:19	2019-01-15 15:06:19		"Albert Boxler Pinot Gris Grand Cru Sommerberg ""W"" 2016"		publish	closed	closed		albert-boxler-pinot-gris-sommerberg-w-2016	2020-08-25 14:00:05	2020-08-25 12:00:05		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-pinot-gris-sommerberg-w-2016.jpg	0	attachment	image/jpeg	0
14845	0	0	0	0	2			2	2019-01-15 16:12:13	2019-01-15 15:12:13		"Albert Boxler Pinot Noir ""S"" 2016"		publish	closed	closed		albert-boxler-pinot-noir-s-2016	2020-08-25 14:00:02	2020-08-25 12:00:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-pinot-noir-s-2016.jpg	0	attachment	image/jpeg	0
14844	0	0	0	0	3			2	2019-01-15 16:18:18	2019-01-15 15:18:18		Albert Boxler Pinot Gris R‚serve 2016		publish	closed	closed		albert-boxler-pinot-gris-reserve-2016	2020-06-13 15:05:02	2020-06-13 13:05:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-pinot-gris-reserve-2016.jpg	0	attachment	image/jpeg	0
15921	0	0	0	0	0			2	2019-01-15 16:31:35	2019-01-15 15:31:35		"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018"		publish	closed	closed		albert-boxler-riesling-grand-cru-sommerberg-d-2018	2020-08-25 14:00:04	2020-08-25 12:00:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-riesling-grand-cru-sommerberg-d-2018.jpg	0	attachment	image/jpeg	0
15922	0	0	0	0	0			2	2019-01-15 16:42:01	2019-01-15 15:42:01		"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018"		publish	closed	closed		albert-boxler-riesling-grand-cru-sommerberg-e-2018	2020-08-25 14:00:05	2020-08-25 12:00:05		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-boxler-riesling-grand-cru-sommerberg-e-2018.jpg	0	attachment	image/jpeg	0
12366	0	0	0	0	0			2	2019-01-29 15:23:12	2019-01-29 14:23:12		Par‚s Balt… PenedŠs Hisenda Miret 2013		publish	closed	closed		pares-balta-penedes-hisenda-miret-2013	2020-07-10 15:55:02	2020-07-10 13:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pares-balta-penedes-hisenda-miret-2013.jpg	0	attachment	image/jpeg	0
8365	0	0	0	0	0			2	2019-01-29 15:38:48	2019-01-29 14:38:48		Par‚s Balt… Cava Brut Nature		publish	closed	closed		pares-balta-cava-brut-nature	2020-08-27 17:15:03	2020-08-27 15:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pares-balta-cava-brut-nature.jpg	0	attachment	image/jpeg	0
12365	0	0	0	0	1			2	2019-01-29 15:53:05	2019-01-29 14:53:05		Par‚s Balt… PenedŠs Electio 2013		publish	closed	closed		pares-balta-penedes-electio-2013	2020-08-08 17:45:02	2020-08-08 15:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pares-balta-penedes-electio-2013.jpg	0	attachment	image/jpeg	0
14647	0	0	0	0	0			2	2019-01-29 17:48:30	2019-01-29 16:48:30		Domaine Hauvette IGP Alpilles Dolia 2012		publish	closed	closed		domaine-hauvette-igp-alpilles-dolia-2012	2020-08-01 15:35:02	2020-08-01 13:35:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-hauvette-igp-alpilles-dolia-2012.jpg	0	attachment	image/jpeg	0
15812	0	0	0	0	11			2	2019-01-30 16:24:13	2019-01-30 15:24:13		Philippe Nusswitz Duch‚ d'UzŠs Or‚nia Blanc R‚serve 2018		publish	closed	closed		philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018	2020-08-19 15:25:02	2020-08-19 13:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018.jpg	0	attachment	image/jpeg	0
14661	0	0	0	0	5			2	2019-01-30 16:29:06	2019-01-30 15:29:06		Philippe Nusswitz Duch‚ d'UzŠs Or‚nia Rouge R‚serve 2016		publish	closed	closed		philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016	2020-08-22 16:25:02	2020-08-22 14:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016.jpg	0	attachment	image/jpeg	0
16304	0	0	0	0	14			2	2019-01-30 16:32:42	2019-01-30 15:32:42		Philippe Nusswitz IGP C‚vŠnnes Ros‚ O Pale 2019		publish	closed	closed		philippe-nusswitz-igp-cevennes-opale-rose-2019	2020-08-22 16:15:03	2020-08-22 14:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/philippe-nusswitz-igp-cevennes-opale-rose-2019.jpg	0	attachment	image/jpeg	0
15797	0	0	0	0	0			2	2019-01-30 16:47:30	2019-01-30 15:47:30		Planeta Sicilia Etna Bianco 2018		publish	closed	closed		planeta-sicilia-etna-bianco-2018	2020-08-22 09:25:02	2020-08-22 07:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/planeta-sicilia-etna-bianco-2018.jpg	0	attachment	image/jpeg	0
16094	0	0	0	0	0			2	2019-01-30 16:54:02	2019-01-30 15:54:02		Planeta Sicilia Noto Santa Cecilia 2016		publish	closed	closed		planeta-sicilia-santa-cecilia-2016	2020-07-24 17:25:04	2020-07-24 15:25:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/planeta-sicilia-santa-cecilia-2016.jpg	0	attachment	image/jpeg	0
14736	0	0	0	0	1			2	2019-01-31 11:58:26	2019-01-31 10:58:26		"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016"		publish	closed	closed		gilles-robin-crozes-hermitage-rouge-1920-2016-copie	2020-04-21 10:45:03	2020-04-21 08:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/gilles-robin-crozes-hermitage-rouge-1920-2016-copie.jpg	0	attachment	image/jpeg	0
11736	0	0	0	0	0			2	2019-01-31 13:19:51	2019-01-31 12:19:51		Domaine de l'Ecu Muscadet Taurus 2012		publish	closed	closed		domaine-de-lecu-muscadet-taurus-2012	2020-06-23 15:25:02	2020-06-23 13:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-de-lecu-muscadet-taurus-2012.jpg	0	attachment	image/jpeg	0
15036	0	0	0	0	0			2	2019-01-31 13:23:20	2019-01-31 12:23:20		Domaine de l'Ecu Muscadet Gneiss 2015		publish	closed	closed		domaine-de-lecu-muscadet-gneiss-2015	2020-05-13 09:30:07	2020-05-13 07:30:07		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-de-lecu-muscadet-gneiss-2015.jpg	0	attachment	image/jpeg	0
15360	0	0	0	0	2			2	2019-01-31 13:42:46	2019-01-31 12:42:46		Domaine Huet Vouvray P‚tillant Brut 2014		publish	closed	closed		domaine-huet-vouvray-petillant-2014	2020-08-20 09:30:09	2020-08-20 07:30:09		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-huet-vouvray-petillant-2014.jpg	0	attachment	image/jpeg	0
15674	0	0	0	0	0			2	2019-01-31 14:08:10	2019-01-31 13:08:10		Domaine des Terres d'Ocre Saint-Pour‡ain Blanc Instant T 2018		publish	closed	closed		domaine-terres-d-ocre-saint-pourcain-blanc-instant-t-2018	2020-08-05 09:30:11	2020-08-05 07:30:11		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-terres-d-ocre-saint-pourcain-blanc-instant-t-2018.jpg	0	attachment	image/jpeg	0
13557	0	0	0	0	10			2	2019-01-31 14:13:47	2019-01-31 13:13:47		Domaine des Terres d'Ocre Saint-Pour‡ain Rouge Instant T 2015		publish	closed	closed		domaine-des-terres-docre-saint-pourcain-rouge-instant-t-2015	2020-06-23 18:35:01	2020-06-23 16:35:01		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-des-terres-docre-saint-pourcain-rouge-instant-t-2015.jpg	0	attachment	image/jpeg	0
15035	0	0	0	0	0			2	2019-01-31 14:25:44	2019-01-31 13:25:44		Philippe Alliet Chinon Rouge Coteau de Noir‚ 2016		publish	closed	closed		alliet-chinon-rouge-noire-2016	2019-05-20 15:50:03	2019-05-20 13:50:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/alliet-chinon-rouge-noire-2016.jpg	0	attachment	image/jpeg	0
16121	0	0	0	0	5			2	2019-01-31 14:39:08	2019-01-31 13:39:08		Albert Mann Riesling Cuv‚e Albert 2017		publish	closed	closed		albert-mann-riesling-albert-2017	2020-07-18 10:35:02	2020-07-18 08:35:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-mann-riesling-albert-2017.jpg	0	attachment	image/jpeg	0
14241	0	0	0	0	1			2	2019-01-31 14:57:35	2019-01-31 13:57:35		Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015		publish	closed	closed		albert-mann-gewurztraminer-vendanges-tardives-altenbourg-2015	2019-08-09 11:50:03	2019-08-09 09:50:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/albert-mann-gewurztraminer-vendanges-tardives-altenbourg-2015.jpg	0	attachment	image/jpeg	0
14982	0	0	0	0	0			2	2019-01-31 15:13:51	2019-01-31 14:13:51		Fran‡ois Baur Gewurztraminer Herrenweg de Turckheim 2016		publish	closed	closed		francois-baur-gewurztraminer-herrenweg-de-turckheim-2016	2020-07-29 17:25:01	2020-07-29 15:25:01		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/francois-baur-gewurztraminer-herrenweg-de-turckheim-2016.jpg	0	attachment	image/jpeg	0
15026	0	0	0	0	19			2	2019-02-05 10:14:58	2019-02-05 09:14:58		Domaine de l'Hortus Pays de l'H‚rault Le Loup Dans La Bergerie 2018		publish	closed	closed		domaine-de-lhortus-herault-loup-bergerie-2018	2020-08-20 15:15:02	2020-08-20 13:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-de-lhortus-herault-loup-bergerie-2018.jpg	0	attachment	image/jpeg	0
15116	0	0	0	0	5			2	2019-02-15 14:02:14	2019-02-15 13:02:14		Triennes IGP M‚diterran‚e Blanc Sainte Fleur 2018		publish	closed	closed		triennes-igp-mediterranee-sainte-fleur-2018	2020-08-22 14:45:02	2020-08-22 12:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/triennes-igp-mediterranee-sainte-fleur-2018.jpg	0	attachment	image/jpeg	0
15369	0	0	0	0	9			2	2019-02-15 14:11:24	2019-02-15 13:11:24		Triennes IGP M‚diterran‚e Rouge Les Aur‚liens 2016		publish	closed	closed		triennes-igp-mediterranee-rouge-aureliens-2016	2020-08-22 16:05:02	2020-08-22 14:05:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/triennes-igp-mediterranee-rouge-aureliens-2016.jpg	0	attachment	image/jpeg	0
15566	0	0	0	0	11			2	2019-02-15 14:16:03	2019-02-15 13:16:03		Triennes IGP M‚diterran‚e Rouge Saint Auguste 2016		publish	closed	closed		triennes-igp-mediterranee-rouge-saint-auguste-2016	2020-08-26 10:45:02	2020-08-26 08:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/triennes-igp-mediterranee-rouge-saint-auguste-2016.jpg	0	attachment	image/jpeg	0
16003	0	0	0	0	1			2	2019-02-15 17:47:54	2019-02-15 16:47:54		Triennes IGP M‚diterran‚e Rouge Merlot 2016		publish	closed	closed		triennes-igp-mediterranee-rouge-merlot-2016	2020-07-30 15:05:03	2020-07-30 13:05:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/triennes-igp-mediterranee-rouge-merlot-2016.jpg	0	attachment	image/jpeg	0
15127	0	0	0	0	0			2	2019-02-15 17:54:04	2019-02-15 16:54:04		Domaine Clerget Chambolle-Musigny Les Charmes 2015		publish	closed	closed		clerget-chambolle-musigny-charmes-2015	2020-03-27 09:30:13	2020-03-27 08:30:13		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/clerget-chambolle-musigny-charmes-2015.jpg	0	attachment	image/jpeg	0
15125	0	0	0	0	0			2	2019-02-15 18:02:05	2019-02-15 17:02:05		Domaine Clerget Chambolle-Musigny 2014		publish	closed	closed		domaine-clerget-chambolle-musigny-2014	2019-12-02 09:34:29	2019-12-02 08:34:29		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-clerget-chambolle-musigny-2014.jpg	0	attachment	image/jpeg	0
14323	0	0	0	0	0			2	2019-02-15 18:07:59	2019-02-15 17:07:59		Domaine Clerget Vosne-Roman‚e Les Violettes 2015		publish	closed	closed		domaine-clerget-vosne-romanee-les-violettes-2015	2019-08-31 10:50:04	2019-08-31 08:50:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-clerget-vosne-romanee-les-violettes-2015.jpg	0	attachment	image/jpeg	0
15631	0	0	0	0	21			2	2019-02-21 16:19:41	2019-02-21 15:19:41		Thibaud Boudignon Anjou Blanc 2018		publish	closed	closed		boudignon-anjou-blanc-2018	2020-08-06 14:45:03	2020-08-06 12:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/boudignon-anjou-blanc-2018.jpg	0	attachment	image/jpeg	0
16147	0	0	0	0	4			2	2019-03-07 16:05:51	2019-03-07 15:05:51		Chƒteau de la Selve Vin de France Petite Selve 2019		publish	closed	closed		chateau-de-la-selve-vdf-petite-selve-2019	2020-08-22 14:35:03	2020-08-22 12:35:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/chateau-de-la-selve-vdf-petite-selve-2019.jpg	0	attachment	image/jpeg	0
7033	0	0	0	0	4			2	2019-03-13 13:44:44	2019-03-13 12:44:44		Huile d'Olive Extra Vierge Planeta Selezione Chef 3L		publish	closed	closed		huile-olive-planeta-3l	2020-08-27 14:55:02	2020-08-27 12:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/huile-olive-planeta-3l.jpg	0	attachment	image/jpeg	0
11258	0	0	0	0	2			2	2019-03-13 14:02:06	2019-03-13 13:02:06		Huile d'Olive Extra Vierge Planeta 50cl		publish	closed	closed		huile-dolive-extra-vierge-planeta-50cl	2020-08-19 10:55:02	2020-08-19 08:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/huile-dolive-extra-vierge-planeta-50cl.jpg	0	attachment	image/jpeg	0
13849	0	0	0	0	0			2	2019-03-13 14:05:40	2019-03-13 13:05:40		Huiles d'Olive Extra Vierge Planeta 3x 10cl		publish	closed	closed		huile-dolive-extra-vierge-planeta-3x-10cl	2019-05-28 17:00:02	2019-05-28 15:00:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/huile-dolive-extra-vierge-planeta-3x-10cl.jpg	0	attachment	image/jpeg	0
15818	0	0	0	0	12			2	2019-03-13 14:17:23	2019-03-13 13:17:23		Parc‚ FrŠres Collioure Rouge Petit Gus 2018		publish	closed	closed		parce-freres-collioure-rouge-petit-gus-2018	2020-08-27 15:55:02	2020-08-27 13:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/parce-freres-collioure-rouge-petit-gus-2018.jpg	0	attachment	image/jpeg	0
15179	0	0	0	0	0			2	2019-03-13 14:39:13	2019-03-13 13:39:13		Camille Giroud Auxey-Duresses Blanc 2017		publish	closed	closed		camille-giroud-auxey-duresses-blc-2017	2020-08-22 11:15:02	2020-08-22 09:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-auxey-duresses-blc-2017.jpg	0	attachment	image/jpeg	0
15185	0	0	0	0	0			2	2019-03-13 14:43:22	2019-03-13 13:43:22		Camille Giroud Clos de Vougeot 2016		publish	closed	closed		camille-giroud-clos-de-vougeot-2016	2020-06-11 15:25:04	2020-06-11 13:25:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-clos-de-vougeot-2016.jpg	0	attachment	image/jpeg	0
15183	0	0	0	0	1			2	2019-03-13 14:49:54	2019-03-13 13:49:54		Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016		publish	closed	closed		camille-giroud-maranges-1er-cru-le-croix-moines-2016	2020-05-23 14:00:03	2020-05-23 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-maranges-1er-cru-le-croix-moines-2016.jpg	0	attachment	image/jpeg	0
15254	0	0	0	0	0			2	2019-03-13 14:56:23	2019-03-13 13:56:23		Camille Giroud Marsannay Rouge Les Longeroies 2016		publish	closed	closed		camille-giroud-marsannay-longeroies-2016	2019-07-22 09:34:50	2019-07-22 07:34:50		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-marsannay-longeroies-2016.jpg	0	attachment	image/jpeg	0
15178	0	0	0	0	4			2	2019-03-13 15:01:34	2019-03-13 14:01:34		Camille Giroud Santenay Blanc 2017		publish	closed	closed		camille-giroud-santenay-blc-2017	2020-06-30 15:55:02	2020-06-30 13:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-santenay-blc-2017.jpg	0	attachment	image/jpeg	0
15184	0	0	0	0	0			2	2019-03-13 15:05:54	2019-03-13 14:05:54		Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016		publish	closed	closed		camille-giroud-santenay-rge-1er-cru-clos-rousseau-2016	2020-05-16 15:35:03	2020-05-16 13:35:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-santenay-rge-1er-cru-clos-rousseau-2016.jpg	0	attachment	image/jpeg	0
15180	0	0	0	0	1			2	2019-03-13 15:08:45	2019-03-13 14:08:45		Camille Giroud Santenay Rouge 2016		publish	closed	closed		camille-giroud-santenay-rouge-2016	2020-08-20 10:25:02	2020-08-20 08:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/camille-giroud-santenay-rouge-2016.jpg	0	attachment	image/jpeg	0
15264	0	0	0	0	3			2	2019-03-13 15:12:41	2019-03-13 14:12:41		Decelle-Villa Auxey-Duresses Blanc 2017		publish	closed	closed		decelle-villa-auxey-blanc-2017	2020-04-28 15:25:02	2020-04-28 13:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/decelle-villa-auxey-blanc-2017.jpg	0	attachment	image/jpeg	0
